.pred,id
22.009805742995127,2095
24.512892557367785,2096
17.967194375237703,2100
45.10375916937084,2104
24.342718931552326,2106
36.50912919974518,2107
23.704432736616468,2116
20.245628352452243,2118
23.256302758573767,2129
18.751777437354235,2133
26.286213156824616,2134
25.042206208785252,2135
59.54746456516736,2138
63.09449312744877,2139
28.90507145289137,2142
23.308101949790874,2144
20.051413709156805,2149
49.56574201800761,2166
33.67951557186639,2168
37.20730905645356,2169
69.18799537679303,2174
31.235969469154508,2178
45.369136752506506,2180
17.801378640533844,2182
62.921916055500354,2186
66.7343839274985,2192
72.62879912523523,2209
29.336790119275424,2210
33.86531992135883,2212
24.26731642133226,2216
25.88225647049572,2222
64.64804100074188,2226
50.144215087810224,2232
22.778914478425783,2241
55.06099053401299,2250
32.516116249723616,2254
43.68742578303947,2257
21.74005985275314,2260
6.901055092940088,2261
28.104460880574887,2265
35.52458058359577,2271
45.15116478552105,2273
17.365962372485512,2275
27.547461888931057,2276
53.185123782515625,2277
24.327754008106023,2281
37.1884031355652,2286
36.7956228037707,2294
19.881595056285562,2295
25.16145987882966,2313
36.08477407433314,2318
31.548818549916838,2322
21.89395295540018,2325
19.640771803765418,2328
25.84498510227928,2340
23.760975942277653,2343
22.136554628584996,2358
16.164082666271696,2360
28.027068014602108,2361
14.785701508827398,2363
30.542338021416192,2364
28.80202159102302,2369
62.30620252632893,2371
31.981701979794586,2376
33.505726763652625,2381
34.927814183646255,2390
29.32672246013272,2391
10.811353544882353,2398
23.112399011345087,2403
16.56027946696416,2405
25.49311887775526,2410
34.83453666431375,2413
33.80616088602458,2419
58.425033853374224,2421
33.28865424330899,2427
16.72565393582692,2428
25.005950250311834,2431
47.273774632032655,2434
26.143127435490726,2442
28.074675991467792,2460
19.75070043314076,2469
28.75117161043654,2473
51.165928991294365,2475
21.634997089315853,2484
33.51327925021447,2486
39.45180111377278,2488
57.213597859018,2490
28.806802901201376,2492
42.75600081894396,2493
38.560633811426186,2497
57.18475860182205,2507
18.607646198672946,2511
16.272534663909912,2514
14.467508892485125,2518
63.94189543921621,2519
21.339250481042875,2523
25.637100106989582,2524
30.729750041052682,2536
62.14900848975627,2539
20.254868192553282,2544
24.165682982478135,2551
36.27164063529328,2555
60.67576111568124,2563
35.720291686288945,2565
35.30365760256284,2566
44.26891226109323,2567
41.80494788104442,2580
30.145264319260356,2583
17.4758552979316,2590
40.92179734370953,2598
15.074914643066284,2603
21.84023807022332,2604
34.282575226370646,2605
18.959542842954793,2610
49.12385446119785,2614
26.485542170409854,2615
19.294873815601733,2618
17.94842496813421,2625
16.6058178751425,2628
15.951022945347074,2629
17.29449607080776,2630
20.711502308573195,2636
36.276489005039124,2637
33.4962974314352,2644
19.850954193923165,2656
28.77732333722993,2659
33.037569867337965,2660
30.023292599414873,2664
21.578534894221825,2666
38.17524750091235,2671
59.75795765182251,2672
43.3805208819815,2679
17.046397168444294,2680
39.085204888502894,2684
24.07212578864948,2685
56.546026018491176,2686
30.178748693280802,2687
29.399979560982864,2689
23.43216911682562,2694
23.019515216725992,2695
61.25835777794582,2699
21.918671439857977,2700
14.180001345727044,2701
19.209573735484568,2704
78.05467749358267,2705
28.298871107761656,2706
22.09913582788095,2708
29.959172721779147,2716
34.77324095390085,2718
18.472676207109433,2722
48.613291125525606,2727
19.625233108684657,2730
21.43298686362476,2732
17.845712713407764,2735
27.026393549971402,2747
57.90723128769236,2753
17.132978118156338,2759
35.7032963270956,2760
18.803974369257148,2764
24.98614370020318,2772
17.226650769927303,2774
30.42908646184184,2776
39.343541842995705,2779
26.484727113594104,2783
22.640079774609294,2785
45.84095435933588,2787
19.100645427373877,2793
44.84123821427825,2800
27.94783560719799,2809
23.04881841174786,2820
18.242556209287834,2823
20.054649238194,2825
52.70609034273587,2827
28.93694183935661,2830
27.68218436333855,2831
39.22165636709953,2833
17.668286389126738,2834
49.54491013669846,2843
65.45508690195032,2844
19.583966510769823,2849
54.06351732174363,2853
79.07783614496564,2855
24.274303028366297,2859
25.536406300476123,2863
38.44192902055314,2868
22.424178216616973,2869
44.87714967332393,2873
23.21478674475179,2877
58.418236820022464,2883
66.03667150152378,2885
35.30421625921549,2888
41.24912877489044,2893
53.29735418130579,2902
35.51420886414998,2908
52.88450959387358,2909
38.43246884467891,2913
23.879365678368657,2914
19.94791897594628,2915
31.939139983517045,2916
42.09536153027835,2919
28.054384642002283,2923
31.144774338173896,2927
39.74131220240336,2941
17.995804850777184,2942
61.845411575147985,2953
16.41269954547981,2954
58.92521803751794,2956
58.11228070879301,2957
34.457900517234584,2960
34.78684714179351,2962
25.55307710373333,2964
33.234785502229556,2966
17.20841116774534,2971
51.92251392995563,2975
38.08437277818706,2977
20.10698914018895,2981
16.408202301852054,2983
24.024518014074403,2985
43.44446770152244,2990
21.64480298157008,2991
17.714446618163514,2992
16.298843457160306,2996
32.737854793987815,2997
29.80536753505855,3001
45.56249397080558,3002
46.13476436743821,3004
60.974881764562056,3010
33.970507221714094,3011
15.268311430960285,3018
57.59515038929204,3021
28.14992798737645,3024
46.145345367520704,3029
25.672214230423656,3032
23.39203309709433,3035
27.07479768599626,3037
41.61277906852497,3039
62.06146101070232,3045
25.29809023747815,3048
28.749821788452962,3053
32.51076645518647,3069
33.482119610916214,3076
18.19074551833085,3084
51.00263524554985,3101
32.274211486095886,3104
29.05915962033273,3109
