id,percent_dem
1093,19.21454429626465
1095,51.31871795654297
1097,16.66215705871582
1099,15.8668851852417
1106,31.026662826538086
1107,35.00592041015625
1108,18.9493350982666
1109,42.23594665527344
1111,38.17999267578125
1118,39.710411071777344
1125,19.70519256591797
1129,16.240543365478516
1131,39.16071701049805
1134,22.112693786621094
1135,49.36776351928711
1142,20.5466251373291
1143,28.583053588867188
1149,23.67852783203125
1152,10.964820861816406
1153,17.125804901123047
1162,17.56391143798828
1169,47.333248138427734
1173,49.12717056274414
1174,30.53780746459961
1175,37.479801177978516
1177,30.790498733520508
1178,22.568613052368164
1181,33.63674545288086
1186,42.71406936645508
1187,22.448490142822266
1189,27.151012420654297
1207,17.89017677307129
1208,18.714025497436523
1209,52.97772216796875
1214,56.014888763427734
1222,49.28664016723633
1223,22.547365188598633
1226,13.58732795715332
1227,31.77950668334961
1234,19.37714385986328
1235,45.7701416015625
1239,19.10582733154297
1250,60.11964416503906
1254,51.60550308227539
1255,16.049213409423828
1257,67.009735107421875
1261,30.063589096069336
1264,32.925506591796875
1265,17.954099655151367
1267,23.6839656829834
1271,21.83666229248047
1272,14.030712127685547
1273,55.01896667480469
1276,48.48368453979492
1279,61.896636962890625
1282,27.876556396484375
1283,49.405269622802734
1284,54.936946868896484
1294,48.54576873779297
1301,14.708378791809082
1304,19.816360473632812
1305,19.219741821289062
1307,20.57767677307129
1318,28.17674446105957
1321,20.453760147094727
1324,18.714637756347656
1328,13.44808292388916
1329,21.688690185546875
1335,54.98319625854492
1338,29.800424575805664
1339,31.075788497924805
1346,19.730976104736328
1347,37.860923767089844
1352,26.069091796875
1361,38.51079559326172
1362,20.76029396057129
1365,22.07064437866211
1366,23.249553680419922
1368,34.89265060424805
1370,38.03891372680664
1373,22.03890609741211
1375,27.65450668334961
1390,13.840885162353516
1391,36.83029556274414
1394,44.918243408203125
1395,27.407014846801758
1397,25.40365982055664
1399,43.16823959350586
1400,13.107868194580078
1402,46.97153091430664
1408,64.382476806640625
1410,73.59208679199219
1411,20.02406883239746
1413,24.568767547607422
1415,27.027860641479492
1419,34.10121154785156
1420,43.1297721862793
1423,36.774139404296875
1425,24.116363525390625
1430,26.08765411376953
1431,26.401628494262695
1433,36.502384185791016
1435,17.79610824584961
1442,20.747398376464844
1445,24.395368576049805
1446,33.718013763427734
1450,16.51358413696289
1459,49.03160858154297
1464,18.952131271362305
1465,21.18922996520996
1467,45.989471435546875
1476,40.206825256347656
1485,10.02285385131836
1490,44.193824768066406
1492,31.647397994995117
1493,9.57126522064209
1495,19.930694580078125
1507,35.86418533325195
1510,66.38346862792969
1511,37.20330047607422
1513,26.166215896606445
1528,42.59254455566406
1534,71.68778991699219
1535,44.85743713378906
1536,5.023579120635986
1537,30.960506439208984
1547,59.327457427978516
1561,25.836261749267578
1562,24.454853057861328
1564,45.72085952758789
1567,18.070213317871094
1572,18.16937255859375
1577,33.439857482910156
1579,33.56412887573242
1580,45.34660339355469
1584,30.855701446533203
1586,32.226985931396484
1589,24.461196899414062
1591,58.24248123168945
1595,38.56303405761719
1600,56.75041580200195
1604,45.770137786865234
1605,43.20082473754883
1607,20.441171646118164
1612,38.21455383300781
1616,33.612796783447266
1623,29.67118263244629
1624,16.092544555664062
1627,42.229103088378906
1629,40.74745559692383
1643,21.706436157226562
1649,22.35420036315918
1650,60.9514274597168
1655,29.075912475585938
1662,18.771509170532227
1663,49.41457748413086
1668,33.79451370239258
1669,45.07959747314453
1675,21.400653839111328
1677,32.4677848815918
1679,25.206655502319336
1685,33.58807373046875
1689,25.271150588989258
1696,27.78167152404785
1698,49.15365982055664
1708,20.512359619140625
1710,24.723968505859375
1711,56.00363540649414
1714,50.618961334228516
1717,50.92258834838867
1719,32.221397399902344
1726,37.681983947753906
1727,24.23211669921875
1739,17.971519470214844
1740,30.129486083984375
1754,27.971290588378906
1757,61.765289306640625
1759,25.59729766845703
1771,18.911090850830078
1773,34.28773498535156
1774,20.575511932373047
1776,31.042028427124023
1778,39.175689697265625
1782,26.796724319458008
1788,20.63435935974121
1794,24.33341407775879
1798,19.63448715209961
1802,52.33341598510742
1809,34.03585433959961
1815,22.4951171875
1816,24.53430938720703
1819,28.37912940979004
1824,23.331369400024414
1825,20.916492462158203
1826,25.333595275878906
1827,40.47198486328125
1831,64.595245361328125
1833,70.14830780029297
1842,19.242721557617188
1845,37.93132019042969
1846,14.588809967041016
1852,61.88625717163086
1855,62.06061935424805
1862,24.723142623901367
1876,46.446014404296875
1879,27.138805389404297
1880,16.353496551513672
1886,26.207059860229492
1888,28.264883041381836
1896,62.238224029541016
1908,16.467906951904297
1909,32.77368927001953
1913,20.38655662536621
1916,39.59943389892578
1923,28.130706787109375
1927,60.0773811340332
1945,17.299772262573242
1959,40.60289764404297
1962,17.70155906677246
1963,26.631866455078125
1964,20.823272705078125
1969,16.082311630249023
1977,28.24449348449707
1978,36.09030532836914
1980,20.5445556640625
1987,24.874027252197266
1988,35.802215576171875
1998,41.728092193603516
2004,34.716575622558594
2005,24.191883087158203
2007,30.236228942871094
2010,53.71766662597656
2017,17.944080352783203
2027,41.24335479736328
2033,25.97580909729004
2034,21.363143920898438
2036,35.03680419921875
2037,13.782902717590332
2042,33.72218704223633
2046,20.46302604675293
2048,23.175573348999023
2054,38.373355865478516
2055,58.32524490356445
2056,30.21082878112793
2059,17.27884864807129
2061,23.230993270874023
2062,32.58055877685547
2066,43.94041442871094
2070,29.592832565307617
2083,19.019859313964844
2084,36.4653434753418
2086,34.605655670166016
2095,23.159042358398438
2096,24.627885818481445
2100,18.32332992553711
2104,45.50572967529297
2106,24.262516021728516
2107,34.8342399597168
2116,25.24531364440918
2118,19.848854064941406
2129,23.434865951538086
2133,18.603464126586914
2134,24.96550750732422
2135,25.53851318359375
2138,58.41072463989258
2139,60.33033752441406
2142,27.379770278930664
2144,23.7354793548584
2149,20.802589416503906
2166,53.100948333740234
2168,38.87380599975586
2169,35.33232879638672
2174,69.24832916259766
2178,31.952041625976562
2180,41.938602447509766
2182,18.692426681518555
2186,60.78255844116211
2192,64.88514709472656
2209,70.781951904296875
2210,28.89545440673828
2212,34.32982635498047
2216,24.799339294433594
2222,27.54576301574707
2226,66.0518798828125
2232,50.83903503417969
2241,23.701391220092773
2250,54.175086975097656
2254,29.0129451751709
2257,44.93782424926758
2260,22.04991340637207
2261,6.529006481170654
2265,28.653703689575195
2271,34.51913833618164
2273,44.405799865722656
2275,17.320222854614258
2276,26.116798400878906
2277,52.41161346435547
2281,22.98016929626465
2286,37.671600341796875
2294,38.320430755615234
2295,18.542478561401367
2313,24.368589401245117
2318,35.350685119628906
2322,32.50608825683594
2325,22.805971145629883
2328,19.63048553466797
2340,24.86522674560547
2343,23.276859283447266
2358,21.14698028564453
2360,16.37909507751465
2361,27.3232364654541
2363,14.424570083618164
2364,30.445476531982422
2369,29.52134895324707
2371,66.20765686035156
2376,30.09955406188965
2381,33.72040939331055
2390,36.270992279052734
2391,30.812633514404297
2398,11.29541015625
2403,21.63176727294922
2405,16.930055618286133
2410,28.589242935180664
2413,33.449127197265625
2419,34.14377212524414
2421,58.14670944213867
2427,33.18012619018555
2428,14.416831016540527
2431,24.636857986450195
2434,46.9477424621582
2442,26.231290817260742
2460,28.730958938598633
2469,18.602497100830078
2473,28.926755905151367
2475,50.46845626831055
2484,21.375232696533203
2486,33.651981353759766
2488,39.288909912109375
2490,56.51382827758789
2492,26.925329208374023
2493,41.42634201049805
2497,39.28460693359375
2507,55.50050354003906
2511,16.868751525878906
2514,16.203960418701172
2518,12.350322723388672
2519,62.558589935302734
2523,21.031661987304688
2524,25.70307731628418
2536,31.7115535736084
2539,61.50579833984375
2544,21.23578643798828
2551,24.61431121826172
2555,37.94633483886719
2563,63.23885726928711
2565,39.48101043701172
2566,37.04042434692383
2567,48.375789642333984
2580,42.78718185424805
2583,30.74578857421875
2590,16.64957046508789
2598,39.374149322509766
2603,15.20853042602539
2604,23.78107261657715
2605,35.22861862182617
2610,19.992755889892578
2614,46.98075866699219
2615,26.52362823486328
2618,19.32611083984375
2625,17.664766311645508
2628,18.288442611694336
2629,17.965110778808594
2630,18.05791664123535
2636,20.025550842285156
2637,36.665863037109375
2644,32.66862487792969
2656,22.56654167175293
2659,28.612226486206055
2660,34.37438201904297
2664,30.499418258666992
2666,22.742420196533203
2671,39.350154876708984
2672,58.14289474487305
2679,41.12604522705078
2680,17.915987014770508
2684,40.46199035644531
2685,23.092159271240234
2686,54.46019744873047
2687,30.35300636291504
2689,30.408655166625977
2694,24.358238220214844
2695,22.556432723999023
2699,61.67327880859375
2700,22.337575912475586
2701,13.213483810424805
2704,19.591421127319336
2705,76.03914642333984
2706,30.01340675354004
2708,22.839345932006836
2716,30.13359260559082
2718,36.22292709350586
2722,19.38728904724121
2727,47.2913818359375
2730,18.663908004760742
2732,20.237873077392578
2735,17.887792587280273
2747,26.302165985107422
2753,57.05173873901367
2759,18.013771057128906
2760,34.864925384521484
2764,18.141382217407227
2772,25.207931518554688
2774,18.156131744384766
2776,30.966928482055664
2779,39.757652282714844
2783,27.173124313354492
2785,23.348365783691406
2787,52.140846252441406
2793,19.361373901367188
2800,43.07621765136719
2809,31.056285858154297
2820,23.56821060180664
2823,17.899822235107422
2825,20.521278381347656
2827,54.900390625
2830,28.182649612426758
2831,26.75804328918457
2833,36.49868392944336
2834,17.32828712463379
2843,50.302162170410156
2844,65.451171875
2849,21.280900955200195
2853,55.027706146240234
2855,77.1231689453125
2859,24.055463790893555
2863,26.9372501373291
2868,37.630001068115234
2869,22.84625816345215
2873,44.75944137573242
2877,21.365123748779297
2883,54.7384147644043
2885,64.05437469482422
2888,36.79536819458008
2893,40.98237228393555
2902,52.39292907714844
2908,35.5909423828125
2909,54.21259689331055
2913,37.190460205078125
2914,25.129274368286133
2915,20.920570373535156
2916,34.89876174926758
2919,42.9523811340332
2923,28.13275909423828
2927,31.67345428466797
2941,38.489078521728516
2942,17.836671829223633
2953,62.5641975402832
2954,16.603628158569336
2956,57.73299789428711
2957,56.74533462524414
2960,34.57719802856445
2962,36.713619232177734
2964,23.368362426757812
2966,31.528060913085938
2971,17.828767776489258
2975,54.47801208496094
2977,36.693058013916016
2981,19.929227828979492
2983,16.300994873046875
2985,24.75200080871582
2990,43.712806701660156
2991,20.22738265991211
2992,19.36214256286621
2996,17.925928115844727
2997,34.58696746826172
3001,31.421781539916992
3002,44.580322265625
3004,43.75470733642578
3010,59.407772064208984
3011,31.65378761291504
3018,14.222235679626465
3021,56.4406623840332
3024,30.55150604248047
3029,45.25751876831055
3032,26.41838836669922
3035,23.343313217163086
3037,26.921401977539062
3039,38.542240142822266
3045,58.58401870727539
3048,26.39561653137207
3053,29.65727424621582
3069,33.93095016479492
3076,33.63774108886719
3084,18.022113800048828
3101,48.176246643066406
3104,31.451337814331055
3109,28.887544631958008
